Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_SumOfFitnessScore
49,11,0.5806451,0.5806451
49,12,0.5806451,0.5806451
49,13,0.5806451,0.5806451
49,14,0.5806451,0.5806451
49,15,0.5806451,0.5806451
49,16,0.5806451,0.5806451
49,17,0.5806451,0.5806451
49,18,0.5806451,0.5806451
49,19,0.5806451,0.5806451
49,20,0.5806451,0.5806451
49,21,0.5806451,0.5806451
49,22,0.5806451,0.5806451
49,23,0.5806451,0.5806451
49,24,0.5806451,0.5806451
49,25,0.5806451,0.5806451
49,26,0.5806451,0.5806451
49,27,0.5806451,0.5806451
49,28,0.5806451,0.5806451
49,29,0.5806451,0.5806451
49,30,0.5806451,0.5806451
49,31,0.5806451,0.5806451
49,32,0.5806451,0.5806451
49,33,0.5806451,0.5806451
49,34,0.5806451,0.5806451
49,35,0.5806451,0.5806451
49,36,0.5806451,0.5806451
49,37,0.5806451,0.5806451
49,38,0.5806451,0.5806451
49,39,0.5806451,0.5806451
49,40,0.5806451,0.5806451
49,41,0.5806451,0.5806451
49,42,0.5806451,0.5806451
49,43,0.5806451,0.5806451
49,44,0.5806451,0.5806451
49,45,0.5806451,0.5806451
49,46,0.5806451,0.5806451
49,47,0.5806451,0.5806451
49,48,0.5806451,0.5806451
49,49,0.5806451,0.5806451
49,50,0.5806451,0.5806451
49,51,0.5806451,0.5806451
49,52,0.5806451,0.5806451
49,53,0.5806451,0.5806451
49,54,0.5806451,0.5806451
49,55,0.5806451,0.5806451
49,56,0.5806451,0.5806451
49,57,0.5806451,0.5806451
49,58,0.5806451,0.5806451
49,59,0.5806451,0.5806451
49,60,0.5806451,0.5806451
49,61,0.5806451,0.5806451
49,62,0.5806451,0.5806451
49,63,0.5806451,0.5806451
49,64,0.5806451,0.5806451
49,65,0.5806451,0.5806451
49,66,0.5806451,0.5806451
49,67,0.5806451,0.5806451
49,68,0.5806451,0.5806451
49,69,0.5806451,0.5806451
49,70,0.5806451,0.5806451
49,71,0.5806451,0.5806451
49,72,0.5806451,0.5806451
49,73,0.5806451,0.5806451
49,74,0.5806451,0.5806451
49,75,0.5806451,0.5806451
49,76,0.5806451,0.5806451
49,77,0.5806451,0.5806451
49,78,0.5806451,0.5806451
49,79,0.5806451,0.5806451
49,80,0.5806451,0.5806451
49,81,0.5806451,0.5806451
49,82,0.5806451,0.5806451
49,83,0.5806451,0.5806451
49,84,0.5806451,0.5806451
49,85,0.5806451,0.5806451
49,86,0.5806451,0.5806451
49,87,0.5806451,0.5806451
49,88,0.5806451,0.5806451
49,89,0.5806451,0.5806451
49,90,0.5806451,0.5806451
49,91,0.5806451,0.5806451
49,92,0.5806451,0.5806451
49,93,0.5806451,0.5806451
49,94,0.5806451,0.5806451
49,95,0.5806451,0.5806451
49,96,0.5806451,0.5806451
49,97,0.5806451,0.5806451
49,98,0.5806451,0.5806451
49,99,0.5806451,0.5806451
50,0,0.5806451,0.5806451
50,1,0.5806451,0.5806451
50,2,0.5806451,0.5806451
50,3,0.5806451,0.5806451
50,4,0.5806451,0.5806451
50,5,0.5806451,0.5806451
50,6,0.5806451,0.5806451
50,7,0.5806451,0.5806451
50,8,0.5806451,0.5806451
50,9,0.5806451,0.5806451
50,10,0.5806451,0.5806451
50,11,0.5806451,0.5806451
50,12,0.5806451,0.5806451
50,13,0.5806451,0.5806451
50,14,0.5806451,0.5806451
50,15,0.5806451,0.5806451
50,16,0.5806451,0.5806451
50,17,0.5806451,0.5806451
50,18,0.5806451,0.5806451
50,19,0.5806451,0.5806451
50,20,0.5806451,0.5806451
50,21,0.5806451,0.5806451
50,22,0.5806451,0.5806451
50,23,0.5806451,0.5806451
50,24,0.5806451,0.5806451
50,25,0.5806451,0.5806451
50,26,0.5806451,0.5806451
50,27,0.5806451,0.5806451
50,28,0.5806451,0.5806451
50,29,0.5806451,0.5806451
50,30,0.5806451,0.5806451
50,31,0.5806451,0.5806451
50,32,0.5806451,0.5806451
50,33,0.5806451,0.5806451
50,34,0.5806451,0.5806451
50,35,0.5806451,0.5806451
50,36,0.5806451,0.5806451
50,37,0.5806451,0.5806451
50,38,0.5806451,0.5806451
50,39,0.5806451,0.5806451
50,40,0.5806451,0.5806451
50,41,0.5806451,0.5806451
50,42,0.5806451,0.5806451
50,43,0.5806451,0.5806451
50,44,0.5806451,0.5806451
50,45,0.5806451,0.5806451
50,46,0.5806451,0.5806451
50,47,0.5806451,0.5806451
50,48,0.5806451,0.5806451
50,49,0.5806451,0.5806451
50,50,0.5806451,0.5806451
50,51,0.5806451,0.5806451
50,52,0.5806451,0.5806451
50,53,0.5806451,0.5806451
50,54,0.5806451,0.5806451
50,55,0.5806451,0.5806451
50,56,0.5806451,0.5806451
50,57,0.5806451,0.5806451
50,58,0.5806451,0.5806451
50,59,0.5806451,0.5806451
50,60,0.5806451,0.5806451
50,61,0.5806451,0.5806451
50,62,0.5806451,0.5806451
50,63,0.5806451,0.5806451
50,64,0.5806451,0.5806451
50,65,0.5806451,0.5806451
50,66,0.5806451,0.5806451
50,67,0.5806451,0.5806451
50,68,0.5806451,0.5806451
50,69,0.5806451,0.5806451
50,70,0.5806451,0.5806451
50,71,0.5806451,0.5806451
50,72,0.5806451,0.5806451
50,73,0.5806451,0.5806451
50,74,0.5806451,0.5806451
50,75,0.5806451,0.5806451
50,76,0.5806451,0.5806451
50,77,0.5806451,0.5806451
50,78,0.5806451,0.5806451
50,79,0.5806451,0.5806451
50,80,0.5806451,0.5806451
50,81,0.5806451,0.5806451
50,82,0.5806451,0.5806451
50,83,0.5806451,0.5806451
50,84,0.5806451,0.5806451
50,85,0.5806451,0.5806451
50,86,0.5806451,0.5806451
50,87,0.5806451,0.5806451
50,88,0.5806451,0.5806451
50,89,0.5806451,0.5806451
50,90,0.5806451,0.5806451
50,91,0.5806451,0.5806451
50,92,0.5806451,0.5806451
50,93,0.5806451,0.5806451
50,94,0.5806451,0.5806451
50,95,0.5806451,0.5806451
50,96,0.5806451,0.5806451
50,97,0.5806451,0.5806451
50,98,0.5806451,0.5806451
50,99,0.5806451,0.5806451
51,0,0.5806451,0.5806451
51,1,0.5806451,0.5806451
51,2,0.5806451,0.5806451
51,3,0.5806451,0.5806451
51,4,0.5806451,0.5806451
51,5,0.5806451,0.5806451
51,6,0.5806451,0.5806451
51,7,0.5806451,0.5806451
51,8,0.5806451,0.5806451
51,9,0.5806451,0.5806451
51,10,0.5806451,0.5806451
51,11,0.5806451,0.5806451
51,12,0.5806451,0.5806451
51,13,0.5806451,0.5806451
51,14,0.5806451,0.5806451
51,15,0.5806451,0.5806451
51,16,0.5806451,0.5806451
51,17,0.5806451,0.5806451
51,18,0.5806451,0.5806451
51,19,0.5806451,0.5806451
51,20,0.5806451,0.5806451
51,21,0.5806451,0.5806451
51,22,0.5806451,0.5806451
51,23,0.5806451,0.5806451
51,24,0.5806451,0.5806451
51,25,0.5806451,0.5806451
51,26,0.5806451,0.5806451
51,27,0.5806451,0.5806451
51,28,0.5806451,0.5806451
51,29,0.5806451,0.5806451
51,30,0.5806451,0.5806451
51,31,0.5806451,0.5806451
51,32,0.5806451,0.5806451
51,33,0.5806451,0.5806451
51,34,0.5806451,0.5806451
51,35,0.5806451,0.5806451
51,36,0.5806451,0.5806451
51,37,0.5806451,0.5806451
51,38,0.5806451,0.5806451
51,39,0.5806451,0.5806451
51,40,0.5806451,0.5806451
51,41,0.5806451,0.5806451
51,42,0.5806451,0.5806451
51,43,0.5806451,0.5806451
51,44,0.5806451,0.5806451
51,45,0.5806451,0.5806451
51,46,0.5806451,0.5806451
51,47,0.5806451,0.5806451
51,48,0.5806451,0.5806451
51,49,0.5806451,0.5806451
51,50,0.5806451,0.5806451
51,51,0.5806451,0.5806451
51,52,0.5806451,0.5806451
51,53,0.5806451,0.5806451
51,54,0.5806451,0.5806451
51,55,0.5806451,0.5806451
51,56,0.5806451,0.5806451
51,57,0.5806451,0.5806451
51,58,0.5806451,0.5806451
51,59,0.5806451,0.5806451
51,60,0.5806451,0.5806451
51,61,0.5806451,0.5806451
51,62,0.5806451,0.5806451
51,63,0.5806451,0.5806451
51,64,0.5806451,0.5806451
51,65,0.5806451,0.5806451
51,66,0.5806451,0.5806451
51,67,0.5806451,0.5806451
51,68,0.5806451,0.5806451
51,69,0.5806451,0.5806451
51,70,0.5806451,0.5806451
51,71,0.5806451,0.5806451
51,72,0.5806451,0.5806451
51,73,0.5806451,0.5806451
51,74,0.5806451,0.5806451
51,75,0.5806451,0.5806451
51,76,0.5806451,0.5806451
51,77,0.5806451,0.5806451
51,78,0.5806451,0.5806451
51,79,0.5806451,0.5806451
51,80,0.5806451,0.5806451
51,81,0.5806451,0.5806451
51,82,0.5806451,0.5806451
51,83,0.5806451,0.5806451
51,84,0.5806451,0.5806451
51,85,0.5806451,0.5806451
51,86,0.5806451,0.5806451
51,87,0.5806451,0.5806451
51,88,0.5806451,0.5806451
51,89,0.5806451,0.5806451
51,90,0.5806451,0.5806451
51,91,0.5806451,0.5806451
51,92,0.5806451,0.5806451
51,93,0.5806451,0.5806451
51,94,0.5806451,0.5806451
51,95,0.5806451,0.5806451
51,96,0.5806451,0.5806451
51,97,0.5806451,0.5806451
51,98,0.5806451,0.5806451
51,99,0.5806451,0.5806451
52,0,0.5806451,0.5806451
52,1,0.5806451,0.5806451
52,2,0.5806451,0.5806451
52,3,0.5806451,0.5806451
52,4,0.5806451,0.5806451
52,5,0.5806451,0.5806451
52,6,0.5806451,0.5806451
52,7,0.5806451,0.5806451
52,8,0.5806451,0.5806451
52,9,0.5806451,0.5806451
52,10,0.5806451,0.5806451
52,11,0.5806451,0.5806451
52,12,0.5806451,0.5806451
52,13,0.5806451,0.5806451
52,14,0.5806451,0.5806451
52,15,0.5806451,0.5806451
52,16,0.5806451,0.5806451
52,17,0.5806451,0.5806451
52,18,0.5806451,0.5806451
52,19,0.5806451,0.5806451
52,20,0.5806451,0.5806451
52,21,0.5806451,0.5806451
52,22,0.5806451,0.5806451
52,23,0.5806451,0.5806451
52,24,0.5806451,0.5806451
52,25,0.5806451,0.5806451
52,26,0.5806451,0.5806451
52,27,0.5806451,0.5806451
52,28,0.5806451,0.5806451
52,29,0.5806451,0.5806451
52,30,0.5806451,0.5806451
52,31,0.5806451,0.5806451
52,32,0.5806451,0.5806451
52,33,0.5806451,0.5806451
52,34,0.5806451,0.5806451
52,35,0.5806451,0.5806451
52,36,0.5806451,0.5806451
52,37,0.5806451,0.5806451
52,38,0.5806451,0.5806451
52,39,0.5806451,0.5806451
52,40,0.5806451,0.5806451
52,41,0.5806451,0.5806451
52,42,0.5806451,0.5806451
52,43,0.5806451,0.5806451
52,44,0.5806451,0.5806451
52,45,0.5806451,0.5806451
52,46,0.5806451,0.5806451
52,47,0.5806451,0.5806451
52,48,0.5806451,0.5806451
52,49,0.5806451,0.5806451
52,50,0.5806451,0.5806451
52,51,0.5806451,0.5806451
52,52,0.5806451,0.5806451
52,53,0.5806451,0.5806451
52,54,0.5806451,0.5806451
52,55,0.5806451,0.5806451
52,56,0.5806451,0.5806451
52,57,0.5806451,0.5806451
52,58,0.5806451,0.5806451
52,59,0.5806451,0.5806451
52,60,0.5806451,0.5806451
52,61,0.5806451,0.5806451
52,62,0.5806451,0.5806451
52,63,0.5806451,0.5806451
52,64,0.5806451,0.5806451
52,65,0.5806451,0.5806451
52,66,0.5806451,0.5806451
52,67,0.5806451,0.5806451
52,68,0.5806451,0.5806451
52,69,0.5806451,0.5806451
52,70,0.5806451,0.5806451
52,71,0.5806451,0.5806451
52,72,0.5806451,0.5806451
52,73,0.5806451,0.5806451
52,74,0.5806451,0.5806451
52,75,0.5806451,0.5806451
52,76,0.5806451,0.5806451
52,77,0.5806451,0.5806451
52,78,0.5806451,0.5806451
52,79,0.5806451,0.5806451
52,80,0.5806451,0.5806451
52,81,0.5806451,0.5806451
52,82,0.5806451,0.5806451
52,83,0.5806451,0.5806451
52,84,0.5806451,0.5806451
52,85,0.5806451,0.5806451
52,86,0.5806451,0.5806451
52,87,0.5806451,0.5806451
52,88,0.5806451,0.5806451
52,89,0.5806451,0.5806451
52,90,0.5806451,0.5806451
52,91,0.5806451,0.5806451
52,92,0.5806451,0.5806451
52,93,0.5806451,0.5806451
52,94,0.5806451,0.5806451
52,95,0.5806451,0.5806451
52,96,0.5806451,0.5806451
52,97,0.5806451,0.5806451
52,98,0.5806451,0.5806451
52,99,0.5806451,0.5806451
53,0,0.5806451,0.5806451
53,1,0.5806451,0.5806451
53,2,0.5806451,0.5806451
53,3,0.5806451,0.5806451
53,4,0.5806451,0.5806451
53,5,0.5806451,0.5806451
53,6,0.5806451,0.5806451
53,7,0.5806451,0.5806451
53,8,0.5806451,0.5806451
53,9,0.5806451,0.5806451
53,10,0.5806451,0.5806451
53,11,0.5806451,0.5806451
53,12,0.5806451,0.5806451
53,13,0.5806451,0.5806451
53,14,0.5806451,0.5806451
53,15,0.5806451,0.5806451
53,16,0.5806451,0.5806451
53,17,0.5806451,0.5806451
53,18,0.5806451,0.5806451
53,19,0.5806451,0.5806451
53,20,0.5806451,0.5806451
53,21,0.5806451,0.5806451
53,22,0.5806451,0.5806451
53,23,0.5806451,0.5806451
53,24,0.5806451,0.5806451
53,25,0.5806451,0.5806451
53,26,0.5806451,0.5806451
53,27,0.5806451,0.5806451
53,28,0.5806451,0.5806451
53,29,0.5806451,0.5806451
53,30,0.5806451,0.5806451
53,31,0.5806451,0.5806451
53,32,0.5806451,0.5806451
53,33,0.5806451,0.5806451
53,34,0.5806451,0.5806451
53,35,0.5806451,0.5806451
53,36,0.5806451,0.5806451
53,37,0.5806451,0.5806451
53,38,0.5806451,0.5806451
53,39,0.5806451,0.5806451
53,40,0.5806451,0.5806451
53,41,0.5806451,0.5806451
53,42,0.5806451,0.5806451
53,43,0.5806451,0.5806451
53,44,0.5806451,0.5806451
53,45,0.5806451,0.5806451
53,46,0.5806451,0.5806451
53,47,0.5806451,0.5806451
53,48,0.5806451,0.5806451
53,49,0.5806451,0.5806451
53,50,0.5806451,0.5806451
53,51,0.5806451,0.5806451
53,52,0.5806451,0.5806451
53,53,0.5806451,0.5806451
53,54,0.5806451,0.5806451
53,55,0.5806451,0.5806451
53,56,0.5806451,0.5806451
53,57,0.5806451,0.5806451
53,58,0.5806451,0.5806451
53,59,0.5806451,0.5806451
53,60,0.5806451,0.5806451
53,61,0.5806451,0.5806451
53,62,0.5806451,0.5806451
53,63,0.5806451,0.5806451
53,64,0.5806451,0.5806451
53,65,0.5806451,0.5806451
53,66,0.5806451,0.5806451
53,67,0.5806451,0.5806451
53,68,0.5806451,0.5806451
53,69,0.5806451,0.5806451
53,70,0.5806451,0.5806451
53,71,0.5806451,0.5806451
53,72,0.5806451,0.5806451
53,73,0.5806451,0.5806451
53,74,0.5806451,0.5806451
53,75,0.5806451,0.5806451
53,76,0.5806451,0.5806451
53,77,0.5806451,0.5806451
53,78,0.5806451,0.5806451
53,79,0.5806451,0.5806451
53,80,0.5806451,0.5806451
53,81,0.5806451,0.5806451
53,82,0.5806451,0.5806451
53,83,0.5806451,0.5806451
53,84,0.5806451,0.5806451
53,85,0.5806451,0.5806451
53,86,0.5806451,0.5806451
53,87,0.5806451,0.5806451
53,88,0.5806451,0.5806451
53,89,0.5806451,0.5806451
53,90,0.5806451,0.5806451
53,91,0.5806451,0.5806451
53,92,0.5806451,0.5806451
53,93,0.5806451,0.5806451
53,94,0.5806451,0.5806451
53,95,0.5806451,0.5806451
53,96,0.5806451,0.5806451
53,97,0.5806451,0.5806451
53,98,0.5806451,0.5806451
53,99,0.5806451,0.5806451
54,0,0.5806451,0.5806451
54,1,0.5806451,0.5806451
54,2,0.5806451,0.5806451
54,3,0.5806451,0.5806451
54,4,0.5806451,0.5806451
54,5,0.5806451,0.5806451
54,6,0.5806451,0.5806451
54,7,0.5806451,0.5806451
54,8,0.5806451,0.5806451
54,9,0.5806451,0.5806451
54,10,0.5806451,0.5806451
54,11,0.5806451,0.5806451
54,12,0.5806451,0.5806451
54,13,0.5806451,0.5806451
54,14,0.5806451,0.5806451
54,15,0.5806451,0.5806451
54,16,0.5806451,0.5806451
54,17,0.5806451,0.5806451
54,18,0.5806451,0.5806451
54,19,0.5806451,0.5806451
54,20,0.5806451,0.5806451
54,21,0.5806451,0.5806451
54,22,0.5806451,0.5806451
54,23,0.5806451,0.5806451
54,24,0.5806451,0.5806451
54,25,0.5806451,0.5806451
54,26,0.5806451,0.5806451
54,27,0.5806451,0.5806451
54,28,0.5806451,0.5806451
54,29,0.5806451,0.5806451
54,30,0.5806451,0.5806451
54,31,0.5806451,0.5806451
54,32,0.5806451,0.5806451
54,33,0.5806451,0.5806451
54,34,0.5806451,0.5806451
54,35,0.5806451,0.5806451
54,36,0.5806451,0.5806451
54,37,0.5806451,0.5806451
54,38,0.5806451,0.5806451
54,39,0.5806451,0.5806451
54,40,0.5806451,0.5806451
54,41,0.5806451,0.5806451
54,42,0.5806451,0.5806451
54,43,0.5806451,0.5806451
54,44,0.5806451,0.5806451
54,45,0.5806451,0.5806451
54,46,0.5806451,0.5806451
54,47,0.5806451,0.5806451
54,48,0.5806451,0.5806451
54,49,0.5806451,0.5806451
54,50,0.5806451,0.5806451
54,51,0.5806451,0.5806451
54,52,0.5806451,0.5806451
54,53,0.5806451,0.5806451
54,54,0.5806451,0.5806451
54,55,0.5806451,0.5806451
54,56,0.5806451,0.5806451
54,57,0.5806451,0.5806451
54,58,0.5806451,0.5806451
54,59,0.5806451,0.5806451
54,60,0.5806451,0.5806451
54,61,0.5806451,0.5806451
54,62,0.5806451,0.5806451
54,63,0.5806451,0.5806451
54,64,0.5806451,0.5806451
54,65,0.5806451,0.5806451
54,66,0.5806451,0.5806451
54,67,0.5806451,0.5806451
54,68,0.5806451,0.5806451
54,69,0.5806451,0.5806451
54,70,0.5806451,0.5806451
54,71,0.5806451,0.5806451
54,72,0.5806451,0.5806451
54,73,0.5806451,0.5806451
54,74,0.5806451,0.5806451
54,75,0.5806451,0.5806451
54,76,0.5806451,0.5806451
54,77,0.5806451,0.5806451
54,78,0.5806451,0.5806451
54,79,0.5806451,0.5806451
54,80,0.5806451,0.5806451
54,81,0.5806451,0.5806451
54,82,0.5806451,0.5806451
54,83,0.5806451,0.5806451
54,84,0.5806451,0.5806451
54,85,0.5806451,0.5806451
54,86,0.5806451,0.5806451
54,87,0.5806451,0.5806451
54,88,0.5806451,0.5806451
54,89,0.5806451,0.5806451
54,90,0.5806451,0.5806451
54,91,0.5806451,0.5806451
54,92,0.5806451,0.5806451
54,93,0.5806451,0.5806451
54,94,0.5806451,0.5806451
54,95,0.5806451,0.5806451
54,96,0.5806451,0.5806451
54,97,0.5806451,0.5806451
54,98,0.5806451,0.5806451
54,99,0.5806451,0.5806451
55,0,0.5806451,0.5806451
55,1,0.5806451,0.5806451
55,2,0.5806451,0.5806451
55,3,0.5806451,0.5806451
55,4,0.5806451,0.5806451
55,5,0.5806451,0.5806451
55,6,0.5806451,0.5806451
55,7,0.5806451,0.5806451
55,8,0.5806451,0.5806451
55,9,0.5806451,0.5806451
55,10,0.5806451,0.5806451
55,11,0.5806451,0.5806451
55,12,0.5806451,0.5806451
55,13,0.5806451,0.5806451
55,14,0.5806451,0.5806451
55,15,0.5806451,0.5806451
55,16,0.5806451,0.5806451
55,17,0.5806451,0.5806451
55,18,0.5806451,0.5806451
55,19,0.5806451,0.5806451
55,20,0.5806451,0.5806451
55,21,0.5806451,0.5806451
55,22,0.5806451,0.5806451
55,23,0.5806451,0.5806451
55,24,0.5806451,0.5806451
55,25,0.5806451,0.5806451
55,26,0.5806451,0.5806451
55,27,0.5806451,0.5806451
55,28,0.5806451,0.5806451
55,29,0.5806451,0.5806451
55,30,0.5806451,0.5806451
55,31,0.5806451,0.5806451
55,32,0.5806451,0.5806451
55,33,0.5806451,0.5806451
55,34,0.5806451,0.5806451
55,35,0.5806451,0.5806451
55,36,0.5806451,0.5806451
55,37,0.5806451,0.5806451
55,38,0.5806451,0.5806451
55,39,0.5806451,0.5806451
55,40,0.5806451,0.5806451
55,41,0.5806451,0.5806451
55,42,0.5806451,0.5806451
55,43,0.5806451,0.5806451
55,44,0.5806451,0.5806451
55,45,0.5806451,0.5806451
55,46,0.5806451,0.5806451
55,47,0.5806451,0.5806451
55,48,0.5806451,0.5806451
55,49,0.5806451,0.5806451
55,50,0.5806451,0.5806451
55,51,0.5806451,0.5806451
55,52,0.5806451,0.5806451
55,53,0.5806451,0.5806451
55,54,0.5806451,0.5806451
55,55,0.5806451,0.5806451
55,56,0.5806451,0.5806451
55,57,0.5806451,0.5806451
55,58,0.5806451,0.5806451
55,59,0.5806451,0.5806451
55,60,0.5806451,0.5806451
55,61,0.5806451,0.5806451
55,62,0.5806451,0.5806451
55,63,0.5806451,0.5806451
55,64,0.5806451,0.5806451
55,65,0.5806451,0.5806451
55,66,0.5806451,0.5806451
55,67,0.5806451,0.5806451
55,68,0.5806451,0.5806451
55,69,0.5806451,0.5806451
55,70,0.5806451,0.5806451
55,71,0.5806451,0.5806451
55,72,0.5806451,0.5806451
55,73,0.5806451,0.5806451
55,74,0.5806451,0.5806451
55,75,0.5806451,0.5806451
55,76,0.5806451,0.5806451
55,77,0.5806451,0.5806451
55,78,0.5806451,0.5806451
55,79,0.5806451,0.5806451
55,80,0.5806451,0.5806451
55,81,0.5806451,0.5806451
55,82,0.5806451,0.5806451
55,83,0.5806451,0.5806451
55,84,0.5806451,0.5806451
55,85,0.5806451,0.5806451
55,86,0.5806451,0.5806451
55,87,0.5806451,0.5806451
55,88,0.5806451,0.5806451
55,89,0.5806451,0.5806451
55,90,0.5806451,0.5806451
55,91,0.5806451,0.5806451
55,92,0.5806451,0.5806451
55,93,0.5806451,0.5806451
55,94,0.5806451,0.5806451
55,95,0.5806451,0.5806451
55,96,0.5806451,0.5806451
55,97,0.5806451,0.5806451
55,98,0.5806451,0.5806451
55,99,0.5806451,0.5806451
56,0,0.5806451,0.5806451
56,1,0.5806451,0.5806451
56,2,0.5806451,0.5806451
56,3,0.5806451,0.5806451
56,4,0.5806451,0.5806451
56,5,0.5806451,0.5806451
56,6,0.5806451,0.5806451
56,7,0.5806451,0.5806451
56,8,0.5806451,0.5806451
56,9,0.5806451,0.5806451
56,10,0.5806451,0.5806451
56,11,0.5806451,0.5806451
56,12,0.5806451,0.5806451
56,13,0.5806451,0.5806451
56,14,0.5806451,0.5806451
56,15,0.5806451,0.5806451
56,16,0.5806451,0.5806451
56,17,0.5806451,0.5806451
56,18,0.5806451,0.5806451
56,19,0.5806451,0.5806451
56,20,0.5806451,0.5806451
56,21,0.5806451,0.5806451
56,22,0.5806451,0.5806451
56,23,0.5806451,0.5806451
56,24,0.5806451,0.5806451
56,25,0.5806451,0.5806451
56,26,0.5806451,0.5806451
56,27,0.5806451,0.5806451
56,28,0.5806451,0.5806451
56,29,0.5806451,0.5806451
56,30,0.5806451,0.5806451
56,31,0.5806451,0.5806451
56,32,0.5806451,0.5806451
56,33,0.5806451,0.5806451
56,34,0.5806451,0.5806451
56,35,0.5806451,0.5806451
56,36,0.5806451,0.5806451
56,37,0.5806451,0.5806451
56,38,0.5806451,0.5806451
56,39,0.5806451,0.5806451
56,40,0.5806451,0.5806451
56,41,0.5806451,0.5806451
56,42,0.5806451,0.5806451
56,43,0.5806451,0.5806451
56,44,0.5806451,0.5806451
56,45,0.5806451,0.5806451
56,46,0.5806451,0.5806451
56,47,0.5806451,0.5806451
56,48,0.5806451,0.5806451
56,49,0.5806451,0.5806451
56,50,0.5806451,0.5806451
56,51,0.5806451,0.5806451
56,52,0.5806451,0.5806451
56,53,0.5806451,0.5806451
56,54,0.5806451,0.5806451
56,55,0.5806451,0.5806451
56,56,0.5806451,0.5806451
56,57,0.5806451,0.5806451
56,58,0.5806451,0.5806451
56,59,0.5806451,0.5806451
56,60,0.5806451,0.5806451
56,61,0.5806451,0.5806451
56,62,0.5806451,0.5806451
56,63,0.5806451,0.5806451
56,64,0.5806451,0.5806451
56,65,0.5806451,0.5806451
56,66,0.5806451,0.5806451
56,67,0.5806451,0.5806451
56,68,0.5806451,0.5806451
56,69,0.5806451,0.5806451
56,70,0.5806451,0.5806451
56,71,0.5806451,0.5806451
56,72,0.5806451,0.5806451
56,73,0.5806451,0.5806451
56,74,0.5806451,0.5806451
56,75,0.5806451,0.5806451
56,76,0.5806451,0.5806451
56,77,0.5806451,0.5806451
56,78,0.5806451,0.5806451
56,79,0.5806451,0.5806451
56,80,0.5806451,0.5806451
56,81,0.5806451,0.5806451
56,82,0.5806451,0.5806451
56,83,0.5806451,0.5806451
56,84,0.5806451,0.5806451
56,85,0.5806451,0.5806451
56,86,0.5806451,0.5806451
56,87,0.5806451,0.5806451
56,88,0.5806451,0.5806451
56,89,0.5806451,0.5806451
56,90,0.5806451,0.5806451
56,91,0.5806451,0.5806451
56,92,0.5806451,0.5806451
56,93,0.5806451,0.5806451
56,94,0.5806451,0.5806451
56,95,0.5806451,0.5806451
56,96,0.5806451,0.5806451
56,97,0.5806451,0.5806451
56,98,0.5806451,0.5806451
56,99,0.5806451,0.5806451
57,0,0.5806451,0.5806451
57,1,0.5806451,0.5806451
57,2,0.5806451,0.5806451
57,3,0.5806451,0.5806451
57,4,0.5806451,0.5806451
57,5,0.5806451,0.5806451
57,6,0.5806451,0.5806451
57,7,0.5806451,0.5806451
57,8,0.5806451,0.5806451
57,9,0.5806451,0.5806451
57,10,0.5806451,0.5806451
57,11,0.5806451,0.5806451
57,12,0.5806451,0.5806451
57,13,0.5806451,0.5806451
57,14,0.5806451,0.5806451
57,15,0.5806451,0.5806451
57,16,0.5806451,0.5806451
57,17,0.5806451,0.5806451
57,18,0.5806451,0.5806451
57,19,0.5806451,0.5806451
57,20,0.5806451,0.5806451
57,21,0.5806451,0.5806451
57,22,0.5806451,0.5806451
57,23,0.5806451,0.5806451
57,24,0.5806451,0.5806451
57,25,0.5806451,0.5806451
57,26,0.5806451,0.5806451
57,27,0.5806451,0.5806451
57,28,0.5806451,0.5806451
57,29,0.5806451,0.5806451
57,30,0.5806451,0.5806451
57,31,0.5806451,0.5806451
57,32,0.5806451,0.5806451
57,33,0.5806451,0.5806451
57,34,0.5806451,0.5806451
57,35,0.5806451,0.5806451
57,36,0.5806451,0.5806451
57,37,0.5806451,0.5806451
57,38,0.5806451,0.5806451
57,39,0.5806451,0.5806451
57,40,0.5806451,0.5806451
57,41,0.5806451,0.5806451
57,42,0.5806451,0.5806451
57,43,0.5806451,0.5806451
57,44,0.5806451,0.5806451
57,45,0.5806451,0.5806451
57,46,0.5806451,0.5806451
57,47,0.5806451,0.5806451
57,48,0.5806451,0.5806451
57,49,0.5806451,0.5806451
57,50,0.5806451,0.5806451
57,51,0.5806451,0.5806451
57,52,0.5806451,0.5806451
57,53,0.5806451,0.5806451
57,54,0.5806451,0.5806451
57,55,0.5806451,0.5806451
57,56,0.5806451,0.5806451
57,57,0.5806451,0.5806451
57,58,0.5806451,0.5806451
57,59,0.5806451,0.5806451
57,60,0.5806451,0.5806451
57,61,0.5806451,0.5806451
57,62,0.5806451,0.5806451
57,63,0.5806451,0.5806451
57,64,0.5806451,0.5806451
57,65,0.5806451,0.5806451
57,66,0.5806451,0.5806451
57,67,0.5806451,0.5806451
57,68,0.5806451,0.5806451
57,69,0.5806451,0.5806451
57,70,0.5806451,0.5806451
57,71,0.5806451,0.5806451
57,72,0.5806451,0.5806451
57,73,0.5806451,0.5806451
57,74,0.5806451,0.5806451
57,75,0.5806451,0.5806451
57,76,0.5806451,0.5806451
57,77,0.5806451,0.5806451
57,78,0.5806451,0.5806451
57,79,0.5806451,0.5806451
57,80,0.5806451,0.5806451
57,81,0.5806451,0.5806451
57,82,0.5806451,0.5806451
